InspectionID,EquipmentID,TechnicianID,InspectionDate,Result,DeficienciesFound,Notes
1414,781,10,2024-07-08,Pass,0,
1415,782,7,2026-01-11,Pass,0,
1416,783,5,2026-05-15,Pass,0,
1417,784,1,2024-12-18,Pass,0,
1418,784,4,2025-12-04,Pass,0,
1419,786,23,2025-04-28,Pass,0,
1420,786,22,2025-04-19,Pass,0,
1421,787,8,2025-01-31,"Pass with Deficiency",1,"Doloremque ad aspernatur quod consequatur sapiente iusto."
1422,787,5,2024-05-16,Pass,0,
1423,787,13,2026-04-19,"Pass with Deficiency",3,"Delectus harum labore cum dolorem illum voluptas unde."
1424,788,24,2025-06-30,"Pass with Deficiency",4,"Dolore perferendis dicta dignissimos debitis veritatis ipsa nulla."
1425,788,3,2025-11-16,Pass,0,
1426,788,24,2024-08-15,Fail,1,"Sint suscipit incidunt quod non repudiandae quam hic."
1427,789,6,2025-01-05,"Pass with Deficiency",3,"Nisi minima soluta ratione maxime iste repudiandae aliquam voluptatum maxime."
1428,789,11,2024-01-02,Pass,0,
1429,789,20,2025-02-11,Pass,0,
1430,791,21,2025-05-26,Pass,0,
1431,792,2,2025-03-21,Pass,0,
1432,793,11,2024-07-03,Pass,0,
1433,794,5,2025-01-31,Pass,0,
1434,794,22,2024-09-24,"Pass with Deficiency",1,"Voluptates aliquam harum quisquam vitae deleniti ipsa sunt."
1435,795,6,2025-11-29,Pass,0,
1436,795,17,2026-04-05,"Pass with Deficiency",4,"Itaque in nostrum amet maxime consequuntur rerum."
1437,796,12,2024-04-13,Pass,0,
1438,797,13,2024-06-13,"Pass with Deficiency",1,"At magnam debitis nesciunt tempora molestias hic eum ad."
1439,797,11,2025-06-03,Pass,0,
1440,797,13,2024-01-12,Pass,0,
1441,798,21,2025-03-08,Fail,4,"Nihil quae dicta iste dolorum porro tenetur recusandae quaerat."
1442,798,25,2025-03-11,Pass,0,
1443,799,24,2025-09-10,Pass,0,
1444,799,15,2026-03-10,Pass,0,
1445,800,23,2025-07-01,Pass,0,
1446,800,12,2024-07-02,Pass,0,
1447,801,18,2024-06-02,"Pass with Deficiency",1,"At provident odio assumenda provident quas."
1448,801,1,2025-12-25,Pass,0,
1449,803,9,2026-04-12,Pass,0,
1450,803,20,2025-03-21,"Pass with Deficiency",4,"Nostrum cum mollitia aliquam cupiditate excepturi sit sint cum corporis."
1451,803,2,2024-02-10,Pass,0,
1452,804,16,2024-02-21,Pass,0,
1453,805,22,2025-03-11,Pass,0,
1454,805,11,2026-02-24,Pass,0,
1455,805,1,2024-07-02,Pass,0,
1456,806,12,2025-04-02,Pass,0,
1457,806,11,2024-02-06,Pass,0,
1458,807,4,2024-02-07,Pass,0,
1459,807,18,2024-06-28,"Pass with Deficiency",2,"In est quisquam ipsum occaecati."
1460,807,3,2024-05-09,Pass,0,
1461,809,5,2025-03-17,Pass,0,
1462,809,9,2025-04-14,Pass,0,
1463,809,23,2026-04-25,Pass,0,
1464,810,17,2024-02-11,Pass,0,
1465,810,3,2024-02-09,Pass,0,
1466,810,5,2026-01-11,Pass,0,
1467,811,4,2026-01-12,Pass,0,
1468,811,3,2025-10-14,Pass,0,
1469,811,24,2025-02-14,Pass,0,
1470,812,6,2026-01-08,Fail,3,"Tempore vero a quisquam accusamus libero."
1471,813,24,2024-04-29,"Pass with Deficiency",4,"Molestiae ab sunt dolores nihil labore illum aspernatur nobis."
1472,813,7,2024-11-06,Pass,0,
1473,813,20,2026-05-24,Pass,0,
1474,814,23,2025-08-10,"Pass with Deficiency",3,"Sunt eius occaecati reprehenderit dignissimos delectus animi."
1475,815,7,2024-10-08,"Pass with Deficiency",4,"Alias sequi pariatur saepe error ullam aliquid impedit."
1476,815,24,2024-07-09,Pass,0,
1477,816,17,2025-09-11,Pass,0,
1478,816,13,2024-10-06,"Pass with Deficiency",3,"Cum eligendi optio praesentium nemo natus."
1479,817,14,2026-03-11,Pass,0,
1480,818,22,2024-09-30,Pass,0,
1481,818,15,2025-10-12,Pass,0,
1482,819,4,2024-01-19,Pass,0,
1483,819,23,2024-03-06,Pass,0,
1484,820,10,2025-08-25,"Pass with Deficiency",4,"Quibusdam facere alias quisquam eum tempore reprehenderit quis sapiente."
1485,820,14,2024-12-02,Pass,0,
1486,820,18,2025-07-25,Pass,0,
1487,821,11,2024-12-20,Pass,0,
1488,822,5,2026-01-30,Pass,0,
1489,822,16,2025-12-15,Pass,0,
1490,824,22,2025-02-16,Pass,0,
1491,825,22,2025-10-08,"Pass with Deficiency",1,"Eos consequatur possimus earum minima."
1492,826,18,2024-07-31,Fail,1,"Distinctio distinctio animi necessitatibus voluptatem minus assumenda quam non ratione."
1493,826,24,2024-11-07,Fail,3,"Incidunt sed ea nemo numquam unde nostrum."
1494,827,25,2025-11-21,Pass,0,
1495,827,15,2025-10-01,Pass,0,
1496,828,6,2025-08-01,Pass,0,
1497,828,14,2026-02-22,Pass,0,
1498,828,1,2025-07-23,"Pass with Deficiency",3,"Maxime occaecati laudantium debitis non provident voluptatem a ad."
1499,829,16,2025-07-04,Fail,4,"Reiciendis qui dignissimos nostrum impedit aliquid expedita rem distinctio odit porro."
1500,829,5,2026-05-20,Pass,0,
1501,829,4,2024-08-11,Pass,0,
1502,830,4,2024-07-01,Pass,0,
1503,831,25,2025-07-17,"Pass with Deficiency",4,"Ratione est magni eum ab placeat exercitationem."
1504,832,12,2025-09-05,"Pass with Deficiency",4,"Nulla adipisci cupiditate ex excepturi perferendis totam reiciendis officia laboriosam."
1505,832,9,2025-01-06,Pass,0,
1506,833,4,2025-12-04,Pass,0,
1507,833,21,2025-05-29,"Pass with Deficiency",3,"Itaque sint tempore iure repellendus unde animi maxime natus perspiciatis nam."
1508,833,18,2024-08-18,Pass,0,
1509,834,16,2026-04-25,"Pass with Deficiency",3,"Dignissimos placeat reiciendis suscipit."
1510,834,15,2026-06-13,Pass,0,
1511,835,13,2025-06-29,Pass,0,
1512,836,25,2024-06-25,Pass,0,
1513,836,22,2025-08-17,"Pass with Deficiency",4,"Architecto corrupti sapiente excepturi fugiat modi cumque non."
1514,837,14,2024-07-12,Fail,4,"Nisi sint quibusdam provident et adipisci."
1515,837,21,2024-08-17,Pass,0,
1516,837,5,2025-05-30,Pass,0,
1517,838,20,2025-02-22,Pass,0,
1518,839,11,2024-06-19,Pass,0,
1519,840,21,2024-04-03,Pass,0,
1520,840,12,2025-09-07,Pass,0,
1521,840,21,2025-06-07,Pass,0,
1522,841,6,2026-01-10,Pass,0,
1523,842,6,2025-12-30,Pass,0,
1524,843,11,2024-03-07,Pass,0,
1525,844,7,2025-04-15,Pass,0,
1526,845,22,2024-09-04,Pass,0,
1527,847,15,2024-04-23,Pass,0,
1528,848,11,2024-09-07,"Pass with Deficiency",2,"Assumenda soluta fuga repudiandae esse minima cupiditate fugiat."
1529,848,15,2024-01-08,"Pass with Deficiency",1,"Quod totam ipsam ad laboriosam."
1530,848,24,2025-11-24,Pass,0,
1531,849,17,2024-03-13,Fail,4,"Culpa excepturi laboriosam soluta est eveniet quo atque voluptatem."
1532,849,14,2026-01-02,Fail,1,"Perspiciatis consequatur quam itaque quae minima a ut porro nisi."
1533,852,21,2025-03-25,Fail,1,"Ex suscipit aut quisquam quia."
1534,852,16,2024-10-26,"Pass with Deficiency",1,"Neque est tempora eum."
1535,852,13,2025-01-07,"Pass with Deficiency",1,"Enim minus quo perferendis earum culpa."
1536,853,23,2025-03-14,Fail,4,"Accusamus numquam maiores dignissimos expedita."
1537,853,4,2026-05-17,Pass,0,
1538,854,25,2026-01-09,"Pass with Deficiency",1,"Earum velit rem nemo cupiditate est tempora molestiae."
1539,854,6,2025-11-03,Pass,0,
1540,855,5,2024-08-03,"Pass with Deficiency",4,"Consectetur iusto perferendis autem amet."
1541,855,9,2025-10-19,Pass,0,
1542,856,3,2025-12-27,Pass,0,
1543,856,16,2024-12-16,"Pass with Deficiency",3,"Hic provident tempora occaecati porro ipsum explicabo ex dicta."
1544,856,10,2024-12-04,Pass,0,
1545,857,23,2024-10-08,Pass,0,
1546,857,20,2024-05-23,Pass,0,
1547,858,17,2024-08-14,Pass,0,
1548,859,19,2024-10-25,Pass,0,
1549,859,10,2025-08-04,Fail,2,"Aspernatur ullam quisquam necessitatibus at rem praesentium atque est officia."
1550,860,10,2025-03-26,Pass,0,
1551,860,22,2026-01-31,Pass,0,
1552,860,23,2025-09-14,Pass,0,
1553,861,13,2024-08-21,Pass,0,
1554,861,1,2024-05-31,"Pass with Deficiency",3,"Iusto veniam corporis tempore ducimus facilis delectus totam ex."
1555,863,1,2026-01-08,Pass,0,
1556,863,17,2025-05-03,"Pass with Deficiency",4,"Iste adipisci labore expedita itaque cupiditate quisquam non."
1557,863,20,2025-10-21,"Pass with Deficiency",3,"Magni illo quae autem nam architecto."
1558,864,19,2025-06-19,"Pass with Deficiency",3,"Minus id impedit nulla molestias voluptate fugit."
1559,865,13,2025-10-25,"Pass with Deficiency",4,"Dignissimos possimus inventore voluptatem necessitatibus exercitationem possimus cupiditate."
1560,865,6,2024-06-28,"Pass with Deficiency",4,"Qui quae saepe beatae nisi."
1561,866,13,2024-03-07,Pass,0,
1562,866,11,2024-07-30,Pass,0,
1563,867,5,2026-03-07,Pass,0,
1564,870,4,2024-12-31,Pass,0,
1565,870,16,2025-10-15,Pass,0,
1566,870,1,2026-01-29,"Pass with Deficiency",2,"Nam reprehenderit debitis veritatis architecto autem repellendus quo."
1567,871,12,2025-02-12,Pass,0,
1568,872,4,2024-10-04,Fail,1,"Eveniet officia aperiam dolor consequuntur neque quidem repellat."
1569,872,18,2026-03-28,Fail,1,"Optio iste eos nulla ipsum dignissimos."
1570,872,2,2025-06-19,Pass,0,
1571,873,8,2026-01-27,Pass,0,
1572,875,23,2024-08-21,Fail,2,"Error recusandae perspiciatis ullam vel quaerat totam voluptatibus."
1573,876,23,2024-02-11,Pass,0,
1574,876,20,2024-10-11,Pass,0,
1575,876,3,2024-05-15,"Pass with Deficiency",1,"Ab voluptates illo consectetur eos fuga molestias amet provident reprehenderit."
1576,877,10,2024-08-21,Pass,0,
1577,877,8,2025-08-18,Pass,0,
1578,877,16,2025-07-03,Pass,0,
1579,878,11,2024-07-20,"Pass with Deficiency",1,"Autem eligendi adipisci inventore nihil numquam quae illo."
1580,879,4,2025-05-02,Pass,0,
1581,879,7,2025-08-26,Pass,0,
1582,880,20,2025-08-05,Pass,0,
1583,881,19,2024-04-24,Pass,0,
1584,882,15,2025-08-26,"Pass with Deficiency",2,"Molestias optio labore deleniti fugit unde saepe culpa voluptatum."
1585,882,21,2025-04-12,Pass,0,
1586,882,1,2025-02-20,Pass,0,
1587,883,9,2024-06-29,Pass,0,
1588,883,11,2025-06-10,Pass,0,
1589,883,10,2024-09-27,Fail,3,"Consequatur asperiores accusamus quam laborum ipsa."
1590,884,8,2025-11-25,Pass,0,
1591,884,18,2025-10-02,Pass,0,
1592,884,15,2026-02-13,Pass,0,
1593,885,16,2025-06-05,Pass,0,
1594,886,16,2024-03-08,Pass,0,
1595,886,25,2024-11-07,Pass,0,
1596,887,15,2025-12-04,Pass,0,
1597,889,6,2024-04-21,Pass,0,
1598,889,25,2024-11-10,Pass,0,
1599,889,17,2026-02-23,Pass,0,
1600,890,16,2024-11-03,Pass,0,
1601,890,20,2025-11-19,Pass,0,
1602,890,5,2024-07-15,Pass,0,
1603,891,6,2024-11-29,"Pass with Deficiency",2,"Assumenda odit impedit iste ratione non."
1604,891,17,2026-03-09,Fail,4,"Numquam iste incidunt reprehenderit harum dolorem incidunt ab libero."
1605,892,9,2024-09-26,Pass,0,
1606,892,16,2025-01-14,Fail,3,"Quae earum unde nemo alias alias laboriosam."
1607,892,5,2026-01-14,Pass,0,
1608,893,24,2024-11-11,Pass,0,
1609,893,14,2026-02-19,Pass,0,
1610,894,1,2024-02-26,"Pass with Deficiency",4,"Beatae laboriosam porro consequuntur quasi voluptates voluptates quod."
1611,894,14,2026-04-04,Pass,0,
1612,895,15,2026-04-18,"Pass with Deficiency",1,"Maxime minima nostrum doloribus occaecati optio pariatur placeat molestiae."
1613,896,7,2026-01-03,Pass,0,
1614,896,9,2025-01-17,Pass,0,
1615,896,1,2026-03-20,Pass,0,
1616,897,11,2026-01-26,Pass,0,
1617,897,7,2026-05-26,"Pass with Deficiency",4,"Est amet exercitationem quod iusto maiores iusto quasi in vero."
1618,898,4,2024-06-13,Pass,0,
1619,898,11,2024-02-17,"Pass with Deficiency",4,"Enim alias ullam quibusdam quas natus aperiam."
1620,899,13,2025-12-24,Pass,0,
1621,899,16,2025-09-13,Pass,0,
1622,899,19,2024-04-13,Pass,0,
1623,900,21,2025-07-04,Pass,0,
1624,901,15,2025-04-28,Fail,1,"Neque nemo omnis eos qui ad laborum consectetur asperiores."
1625,901,5,2024-11-28,"Pass with Deficiency",1,"Dolorum nulla eius ducimus qui nobis tenetur."
1626,903,14,2025-08-26,"Pass with Deficiency",2,"Omnis fuga cupiditate quos doloremque debitis."
1627,903,10,2025-07-29,Pass,0,
1628,903,3,2024-12-01,Pass,0,
1629,904,18,2025-07-24,"Pass with Deficiency",3,"Similique exercitationem assumenda corporis ut culpa libero voluptatibus quo dolores."
1630,904,17,2024-05-23,"Pass with Deficiency",1,"Quas cumque neque sapiente amet eaque reprehenderit amet iure."
1631,904,25,2026-05-23,"Pass with Deficiency",3,"Error quia quibusdam minus fugit provident labore corporis sit."
1632,905,25,2026-06-24,Pass,0,
1633,905,7,2025-04-24,Pass,0,
1634,906,15,2024-07-22,Pass,0,
1635,907,23,2025-09-10,Pass,0,
1636,907,24,2024-05-02,Fail,2,"Enim reiciendis fugit et."
1637,907,21,2025-02-09,Pass,0,
1638,908,2,2025-06-08,"Pass with Deficiency",1,"Placeat aliquam ullam odit vero inventore ullam similique ex eaque."
1639,908,12,2025-03-23,Pass,0,
1640,909,17,2026-03-20,"Pass with Deficiency",3,"Ducimus nesciunt itaque perferendis doloribus."
1641,911,16,2024-12-07,Pass,0,
1642,911,21,2024-03-18,Pass,0,
1643,911,19,2025-07-25,Pass,0,
1644,912,18,2025-06-09,Pass,0,
1645,913,19,2026-02-08,Fail,2,"Quo maxime perspiciatis voluptatibus et ab ab architecto illum minima."
1646,914,25,2026-04-17,Pass,0,
1647,915,15,2026-06-20,Pass,0,
1648,915,24,2024-12-04,Pass,0,
1649,917,6,2024-12-13,Pass,0,
1650,918,17,2026-06-29,"Pass with Deficiency",4,"Expedita quam dolorum alias nulla animi nisi tempora dolor."
1651,918,1,2024-10-27,Pass,0,
1652,920,20,2024-01-09,"Pass with Deficiency",1,"Odit provident blanditiis sequi consectetur omnis tempore necessitatibus voluptas tempore."
1653,921,11,2024-09-22,Pass,0,
1654,922,19,2024-11-30,Pass,0,
1655,923,15,2024-07-24,Pass,0,
1656,923,25,2026-06-20,"Pass with Deficiency",3,"Ducimus iure vel odit ullam eius."
1657,923,23,2024-07-12,"Pass with Deficiency",2,"Porro pariatur quo ducimus quos eius aperiam harum voluptatum."
1658,924,7,2024-04-13,Pass,0,
1659,925,18,2026-05-14,Pass,0,
1660,926,25,2024-12-22,Pass,0,
1661,927,11,2025-11-04,"Pass with Deficiency",2,"Veritatis eaque ipsam laudantium ut nostrum debitis."
1662,928,7,2025-03-10,Pass,0,
1663,929,8,2026-03-01,Fail,2,"Autem molestiae inventore nostrum autem ipsam ea alias architecto."
1664,929,12,2026-06-17,Pass,0,
1665,930,4,2024-01-27,"Pass with Deficiency",4,"Quod accusantium libero officiis a alias hic."
1666,930,15,2025-01-24,"Pass with Deficiency",2,"Praesentium temporibus nemo maiores velit laudantium."
1667,931,15,2024-07-22,Pass,0,
1668,932,25,2026-04-14,Pass,0,
1669,933,3,2024-06-15,Fail,1,"Illo quas repellat architecto dolorem fugit porro quod commodi."
1670,934,4,2026-02-06,Fail,3,"Vel facere placeat id odio vero at modi vero aspernatur."
1671,936,14,2024-04-02,Pass,0,
1672,936,17,2024-09-18,Pass,0,
1673,937,4,2024-01-08,Fail,1,"Quis enim dicta mollitia voluptas optio error harum autem."
1674,937,13,2026-05-28,"Pass with Deficiency",4,"Laborum suscipit ipsa deleniti alias ad voluptatum dolores."
1675,937,4,2024-11-13,Pass,0,
1676,938,14,2024-08-22,Fail,3,"Aperiam molestiae est modi rerum ipsum voluptatum alias."
1677,939,3,2026-04-09,Pass,0,
1678,939,13,2024-10-08,"Pass with Deficiency",1,"Excepturi quam illo distinctio omnis."
1679,939,24,2024-11-27,Pass,0,
1680,940,5,2025-08-01,"Pass with Deficiency",2,"Itaque perspiciatis soluta corrupti neque unde alias consequuntur officiis iusto."
1681,941,5,2024-05-23,Pass,0,
1682,942,16,2025-09-02,"Pass with Deficiency",1,"Aliquid praesentium consectetur cupiditate amet esse recusandae itaque cupiditate nihil repellendus."
1683,942,7,2025-01-15,"Pass with Deficiency",3,"Beatae nisi nulla aperiam dicta."
1684,942,20,2024-06-10,Pass,0,
1685,943,6,2025-06-15,Pass,0,
1686,943,5,2025-01-08,"Pass with Deficiency",2,"Repellat voluptatem perspiciatis eveniet voluptate nemo consequatur saepe."
1687,944,6,2024-07-27,Pass,0,
1688,945,13,2026-05-11,Pass,0,
1689,945,9,2024-01-30,Pass,0,
1690,946,11,2025-04-26,Pass,0,
1691,947,24,2024-02-17,"Pass with Deficiency",4,"Quisquam nihil excepturi blanditiis consequuntur impedit."
1692,948,13,2024-06-10,"Pass with Deficiency",2,"Mollitia ipsa unde aliquam aut sed nostrum quod."
1693,948,4,2024-08-16,Pass,0,
1694,948,3,2024-03-08,Pass,0,
1695,950,16,2025-03-01,Pass,0,
1696,951,15,2025-09-09,Pass,0,
1697,951,21,2025-05-02,Pass,0,
1698,951,16,2024-05-11,"Pass with Deficiency",3,"Sunt aspernatur ab unde."
1699,953,22,2025-09-20,Pass,0,
1700,953,22,2025-05-19,"Pass with Deficiency",4,"Suscipit impedit rem quo possimus dignissimos odit minima illum vel."
1701,954,19,2024-08-12,Pass,0,
1702,954,17,2024-05-26,Pass,0,
1703,954,8,2026-01-31,Pass,0,
1704,955,23,2026-06-27,Pass,0,
1705,956,4,2024-09-13,Pass,0,
1706,956,6,2024-12-02,"Pass with Deficiency",3,"Porro nisi quaerat nostrum at repudiandae error in nam deleniti voluptates."
1707,956,23,2026-02-17,Fail,3,"Nulla sint voluptates magni iure."
1708,957,11,2025-11-08,Pass,0,
1709,958,19,2026-02-04,"Pass with Deficiency",1,"Omnis eius deserunt recusandae placeat voluptas labore debitis pariatur aliquam officia."
1710,959,21,2024-07-21,Pass,0,
1711,959,6,2025-10-11,Pass,0,
1712,960,8,2024-11-26,Pass,0,
1713,961,19,2026-05-28,Pass,0,
1714,962,7,2026-04-16,Pass,0,
1715,962,19,2024-08-07,Pass,0,
1716,963,20,2025-03-26,Pass,0,
1717,963,4,2024-12-11,"Pass with Deficiency",3,"Distinctio dolorum nulla suscipit iste autem amet."
1718,964,9,2026-06-11,Pass,0,
1719,965,25,2025-11-10,Pass,0,
1720,965,4,2024-12-16,Pass,0,
1721,967,9,2025-01-09,Pass,0,
1722,967,14,2025-07-10,Pass,0,
1723,967,5,2025-04-13,Pass,0,
1724,968,4,2024-10-29,Pass,0,
1725,969,12,2025-03-22,Pass,0,
1726,970,3,2025-02-11,Fail,2,"Debitis quos laborum blanditiis tempora quam nihil eveniet dicta perspiciatis."
1727,970,17,2026-05-10,Pass,0,
1728,970,22,2024-01-18,Pass,0,
1729,971,24,2025-07-30,"Pass with Deficiency",2,"Dolorem beatae dolorem dolores impedit dicta tempora asperiores."
1730,972,17,2025-06-29,Pass,0,
1731,972,12,2025-12-11,Pass,0,
1732,972,17,2024-06-11,Pass,0,
1733,973,22,2025-10-11,Pass,0,
1734,974,8,2025-07-07,"Pass with Deficiency",2,"Laborum tempora corporis unde iste harum consequatur quam odio voluptate."
1735,974,20,2024-07-26,Pass,0,
1736,974,9,2025-02-14,Pass,0,
1737,975,13,2025-05-02,"Pass with Deficiency",4,"Excepturi adipisci necessitatibus eligendi beatae iure."
1738,975,15,2026-01-08,Pass,0,
1739,976,1,2025-12-26,Pass,0,
1740,976,18,2024-08-01,Pass,0,
1741,977,20,2024-03-09,Pass,0,
1742,977,2,2024-05-27,"Pass with Deficiency",2,"Cupiditate exercitationem suscipit nobis ratione odit nostrum cumque voluptas."
1743,977,16,2025-02-04,"Pass with Deficiency",2,"Assumenda sequi laudantium voluptatum nihil saepe eius."
1744,978,21,2025-08-28,Pass,0,
1745,979,8,2024-08-19,"Pass with Deficiency",1,"Quasi doloribus eveniet neque tempora nihil corrupti nemo a."
1746,980,5,2026-01-13,"Pass with Deficiency",1,"Aliquam iusto quisquam alias minus."
1747,980,24,2025-11-19,Pass,0,
1748,982,7,2025-11-19,Pass,0,
1749,983,25,2025-10-14,Pass,0,
1750,983,4,2025-06-20,Pass,0,
1751,984,25,2025-04-27,Pass,0,
1752,985,22,2026-04-21,Pass,0,
1753,986,18,2024-06-06,"Pass with Deficiency",4,"Repellat possimus atque libero assumenda quidem possimus illum dolor."
1754,987,25,2026-06-15,"Pass with Deficiency",3,"Eos officia at laboriosam esse provident similique quibusdam."
1755,988,2,2024-09-18,Pass,0,
1756,988,4,2025-03-12,Pass,0,
1757,989,6,2026-02-15,"Pass with Deficiency",4,"Voluptate iure consequuntur praesentium delectus."
1758,989,10,2024-04-15,Pass,0,
1759,989,3,2024-09-04,Fail,3,"Occaecati provident a occaecati harum porro minus eos."
1760,990,16,2025-03-07,"Pass with Deficiency",4,"Praesentium nostrum nemo dignissimos placeat nulla excepturi."
1761,990,2,2026-06-04,Pass,0,
1762,990,25,2026-01-11,Pass,0,
1763,991,9,2025-03-05,"Pass with Deficiency",3,"Maiores tenetur facilis amet fugit."
1764,991,22,2024-03-26,"Pass with Deficiency",3,"Nulla facilis cupiditate nam architecto quae dignissimos voluptatem dolores."
1765,991,1,2026-04-05,Pass,0,
1766,992,8,2024-08-14,Pass,0,
1767,992,19,2024-09-29,Pass,0,
1768,993,25,2025-07-28,"Pass with Deficiency",4,"Officiis qui quibusdam sit praesentium."
1769,994,19,2025-06-15,Pass,0,
1770,994,22,2025-09-08,Pass,0,
1771,994,4,2026-03-23,Pass,0,
1772,995,4,2024-04-30,Pass,0,
1773,995,25,2025-08-17,Pass,0,
1774,995,22,2026-04-14,"Pass with Deficiency",4,"Eum tempore magnam in amet fuga iste."
1775,996,23,2025-10-24,"Pass with Deficiency",3,"Minima commodi quae perspiciatis minus eos numquam reiciendis veniam."
1776,996,15,2025-02-12,"Pass with Deficiency",1,"Deleniti sunt assumenda hic debitis."
1777,997,24,2024-08-09,"Pass with Deficiency",1,"Autem eius possimus libero soluta."
1778,997,19,2025-10-07,Pass,0,
1779,997,11,2025-02-26,Pass,0,
1780,998,24,2024-09-16,Pass,0,
1781,999,22,2024-09-11,Pass,0,
1782,999,9,2024-02-18,Pass,0,
1783,1000,15,2025-10-12,Pass,0,
1784,1000,9,2024-08-02,"Pass with Deficiency",2,"Veritatis ad impedit placeat ut labore in qui accusantium deleniti."
1785,1001,25,2026-01-28,"Pass with Deficiency",3,"Sit doloremque veniam officia."
1786,1001,13,2026-05-14,"Pass with Deficiency",2,"Neque omnis ratione laborum pariatur minus molestias itaque."
1787,1001,16,2024-12-26,"Pass with Deficiency",3,"Consequatur ratione cupiditate ea laborum voluptas quo aliquid explicabo iste."
1788,1002,18,2024-11-20,"Pass with Deficiency",2,"Nulla cum modi delectus cupiditate provident."
1789,1002,10,2026-01-09,Pass,0,
1790,1002,3,2024-11-16,Pass,0,
1791,1003,16,2026-02-13,Pass,0,
1792,1003,13,2026-05-26,Pass,0,
1793,1003,23,2024-12-11,Pass,0,
1794,1005,12,2024-11-26,"Pass with Deficiency",2,"Cum blanditiis voluptatibus nemo ipsam fuga."
1795,1005,1,2025-08-18,Pass,0,
1796,1006,17,2026-02-13,"Pass with Deficiency",3,"Natus alias et exercitationem fuga molestiae."
1797,1006,18,2025-02-11,Pass,0,
1798,1007,23,2024-04-05,Pass,0,
1799,1007,3,2026-05-22,"Pass with Deficiency",4,"Modi commodi ad ut quisquam veniam."
1800,1007,9,2024-12-14,Pass,0,
1801,1008,12,2025-01-29,Pass,0,
1802,1008,4,2025-09-20,"Pass with Deficiency",3,"Culpa voluptas molestias magni officia eos tempore voluptas."
1803,1008,19,2024-08-18,Fail,3,"Pariatur reiciendis quas ullam excepturi beatae laboriosam aliquam perspiciatis blanditiis."
1804,1009,2,2024-06-07,Pass,0,
1805,1009,22,2025-05-21,Fail,1,"Illo sapiente ipsum at animi."
1806,1010,23,2026-06-15,Fail,2,"Nesciunt dolore vel eius ad modi."
1807,1011,15,2024-08-09,Pass,0,
1808,1012,1,2024-01-22,Pass,0,
1809,1013,16,2025-07-23,"Pass with Deficiency",4,"Perspiciatis vero voluptate hic laudantium nobis maiores animi pariatur."
1810,1013,18,2025-02-26,Fail,2,"Corporis sequi fuga fuga eligendi expedita voluptate soluta."
1811,1013,6,2025-10-04,"Pass with Deficiency",4,"Dolor suscipit qui impedit ipsam."
1812,1014,13,2026-04-02,"Pass with Deficiency",3,"Rem voluptas incidunt tempore consequuntur nesciunt."
1813,1014,9,2025-01-08,Pass,0,
1814,1014,8,2024-12-31,Pass,0,
1815,1017,23,2026-05-30,Pass,0,
1816,1019,8,2024-04-08,"Pass with Deficiency",2,"Corporis esse voluptates minima excepturi."
1817,1019,17,2024-04-17,"Pass with Deficiency",3,"Quidem at illum totam impedit nam quae quidem consequatur delectus."
1818,1019,20,2024-12-22,Pass,0,
1819,1020,23,2025-07-21,Pass,0,
1820,1020,8,2025-08-11,Pass,0,
1821,1020,2,2025-03-24,Pass,0,
1822,1021,19,2024-06-24,Pass,0,
1823,1021,1,2025-07-26,Pass,0,
1824,1022,2,2026-06-07,"Pass with Deficiency",4,"Enim laudantium reprehenderit error nesciunt laudantium qui dolore."
1825,1022,23,2025-11-29,Pass,0,
1826,1022,12,2026-01-06,Pass,0,
1827,1023,19,2026-01-15,Pass,0,
1828,1023,1,2025-03-17,"Pass with Deficiency",4,"Culpa error odit odio."
1829,1024,25,2024-08-08,Fail,4,"Officiis tempora impedit laudantium porro doloribus."
1830,1024,22,2025-07-05,Pass,0,
1831,1024,23,2024-12-04,Pass,0,
1832,1025,19,2024-05-27,"Pass with Deficiency",4,"Quisquam laudantium voluptas nisi facere laboriosam."
1833,1026,22,2026-06-02,Pass,0,
1834,1026,1,2025-12-30,Fail,1,"Sit occaecati labore possimus blanditiis maiores nemo sapiente cum."
1835,1026,25,2024-05-02,Pass,0,
1836,1027,20,2025-02-27,Pass,0,
1837,1028,6,2025-09-07,"Pass with Deficiency",2,"Corporis itaque possimus facere amet."
1838,1028,25,2026-05-05,"Pass with Deficiency",2,"In totam explicabo enim minus vel maiores quisquam."
1839,1028,6,2025-05-21,Pass,0,
1840,1029,4,2024-04-06,Pass,0,
1841,1029,13,2025-12-02,Pass,0,
1842,1029,13,2025-12-14,"Pass with Deficiency",4,"Quisquam nisi cumque eum et sapiente."
1843,1030,5,2024-04-08,"Pass with Deficiency",2,"Earum praesentium facere modi expedita corporis consequatur."
1844,1030,10,2025-12-25,Pass,0,
1845,1031,9,2024-07-07,Pass,0,
1846,1031,9,2024-08-20,Pass,0,
1847,1032,21,2024-12-13,Pass,0,
1848,1032,15,2024-01-21,"Pass with Deficiency",3,"Fuga laborum excepturi tenetur aut culpa dolore."
1849,1034,2,2025-11-30,Fail,1,"Recusandae nam porro veritatis sapiente quae."
1850,1034,12,2024-01-02,Pass,0,
1851,1034,17,2024-11-30,Pass,0,
1852,1035,10,2025-08-04,Pass,0,
1853,1035,19,2024-03-12,Pass,0,
1854,1037,7,2025-05-25,Pass,0,
1855,1038,18,2024-12-19,Pass,0,
